"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"05/10/2010","53","PM2.5","South DeKalb","13-089-0002","AQS"
"05/11/2010","59","PM2.5","South DeKalb","13-089-0002","AQS"
"05/12/2010","67","PM2.5","South DeKalb","13-089-0002","AQS"
"05/13/2010","73","PM2.5","South DeKalb","13-089-0002","AQS"
"05/14/2010","80","PM2.5","Fire Station #8","13-121-0039","AQS"
"05/15/2010","75","PM2.5","South DeKalb","13-089-0002","AQS"
"05/16/2010","61","PM2.5","South DeKalb","13-089-0002","AQS"
"05/17/2010","50","PM2.5","South DeKalb","13-089-0002","AQS"
"05/18/2010","56","PM2.5","South DeKalb","13-089-0002","AQS"
"05/19/2010","61","Ozone","Conyers","13-247-0001","AQS"
"05/20/2010","105","Ozone","Kennesaw","13-067-0003","AQS"
"05/21/2010","55","PM2.5","South DeKalb","13-089-0002","AQS"
"05/22/2010","72","PM2.5","South DeKalb","13-089-0002","AQS"
"05/23/2010","87","Ozone","Georgia Station","13-231-9991","AQS"
"05/24/2010","84","Ozone","Douglasville","13-097-0004","AQS"
"05/25/2010","45","PM2.5","South DeKalb","13-089-0002","AQS"
"05/26/2010","58","PM2.5","South DeKalb","13-089-0002","AQS"
"05/27/2010","74","Ozone","South DeKalb","13-089-0002","AQS"
"05/28/2010","93","Ozone","Douglasville","13-097-0004","AQS"
"05/29/2010","66","PM2.5","Newnan","13-077-0002","AQS"
"05/30/2010","52","PM2.5","South DeKalb","13-089-0002","AQS"
"05/31/2010","52","PM2.5","South DeKalb","13-089-0002","AQS"
"06/01/2010","68","PM2.5","South DeKalb","13-089-0002","AQS"
"06/02/2010","66","PM2.5","United Avenue","13-121-0055","AQS"
"06/03/2010","74","Ozone","South DeKalb","13-089-0002","AQS"
"06/04/2010","64","PM2.5","E. Rivers School","13-121-0032","AQS"
"06/05/2010","54","PM2.5","South DeKalb","13-089-0002","AQS"
"06/06/2010","62","PM2.5","South DeKalb","13-089-0002","AQS"
"06/07/2010","97","Ozone","McDonough","13-151-0002","AQS"
"06/08/2010","87","Ozone","United Avenue","13-121-0055","AQS"
"06/09/2010","81","PM2.5","South DeKalb","13-089-0002","AQS"
"06/10/2010","78","PM2.5","United Avenue","13-121-0055","AQS"
"06/11/2010","88","PM2.5","South DeKalb","13-089-0002","AQS"
"06/12/2010","83","PM2.5","McDonough","13-151-0002","AQS"
"06/13/2010","76","PM2.5","South DeKalb","13-089-0002","AQS"
"06/14/2010","68","PM2.5","South DeKalb","13-089-0002","AQS"
"06/15/2010","108","Ozone","Conyers","13-247-0001","AQS"
"06/16/2010","90","Ozone","McDonough","13-151-0002","AQS"
"06/17/2010","100","Ozone","McDonough","13-151-0002","AQS"
"06/18/2010","126","Ozone","United Avenue","13-121-0055","AQS"
"06/19/2010","90","Ozone","United Avenue","13-121-0055","AQS"
"06/20/2010","61","Ozone","McDonough","13-151-0002","AQS"
"06/21/2010","129","Ozone","Douglasville","13-097-0004","AQS"
"06/22/2010","143","Ozone","Kennesaw","13-067-0003","AQS"
"06/23/2010","101","Ozone","Conyers","13-247-0001","AQS"
"06/24/2010","69","PM2.5","South DeKalb","13-089-0002","AQS"
"06/25/2010","65","PM2.5","South DeKalb","13-089-0002","AQS"
"06/26/2010","80","Ozone","Conyers","13-247-0001","AQS"
"06/27/2010","63","PM2.5","South DeKalb","13-089-0002","AQS"
"06/28/2010","69","PM2.5","E. Rivers School","13-121-0032","AQS"
"06/29/2010","59","PM2.5","South DeKalb","13-089-0002","AQS"
"06/30/2010","64","PM2.5","South DeKalb","13-089-0002","AQS"
"07/01/2010","97","Ozone","Douglasville","13-097-0004","AQS"
"07/02/2010","74","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"07/03/2010","93","Ozone","Yorkville, King Farm","13-223-0003","AQS"
"07/04/2010","97","Ozone","Yorkville, King Farm","13-223-0003","AQS"
"07/05/2010","88","PM2.5","Gwinnett","13-135-0002","AQS"
"07/06/2010","101","Ozone","Yorkville, King Farm","13-223-0003","AQS"
"07/07/2010","182","Ozone","South DeKalb","13-089-0002","AQS"
"07/08/2010","166","Ozone","Georgia Station","13-231-9991","AQS"
"07/09/2010","115","Ozone","Conyers","13-247-0001","AQS"
"07/10/2010","61","PM2.5","South DeKalb","13-089-0002","AQS"
"07/11/2010","84","Ozone","South DeKalb","13-089-0002","AQS"
"07/12/2010","66","PM2.5","South DeKalb","13-089-0002","AQS"
"07/13/2010","63","PM2.5","Forest Park","13-063-0091","AQS"
"07/14/2010","80","Ozone","McDonough","13-151-0002","AQS"
"07/15/2010","147","Ozone","United Avenue","13-121-0055","AQS"
"07/16/2010","80","Ozone","Dawsonville","13-085-0001","AQS"
"07/17/2010","58","PM2.5","Doraville","13-089-2001","AQS"
"07/18/2010","53","PM2.5","South DeKalb","13-089-0002","AQS"
"07/19/2010","60","PM2.5","Fire Station #8","13-121-0039","AQS"
"07/20/2010","68","PM2.5","South DeKalb","13-089-0002","AQS"
"07/21/2010","66","PM2.5","South DeKalb","13-089-0002","AQS"
"07/22/2010","84","Ozone","Conyers","13-247-0001","AQS"
"07/23/2010","74","Ozone","South DeKalb","13-089-0002","AQS"
"07/24/2010","79","PM2.5","South DeKalb","13-089-0002","AQS"
"07/25/2010","57","PM2.5","Gwinnett","13-135-0002","AQS"
"07/26/2010","84","Ozone","United Avenue","13-121-0055","AQS"
"07/27/2010","55","PM2.5","South DeKalb","13-089-0002","AQS"
"07/28/2010","67","PM2.5","Forest Park","13-063-0091","AQS"
"07/29/2010","100","Ozone","McDonough","13-151-0002","AQS"
"07/30/2010","143","Ozone","McDonough","13-151-0002","AQS"
"07/31/2010","100","Ozone","Georgia Station","13-231-9991","AQS"
"08/01/2010","84","Ozone","United Avenue","13-121-0055","AQS"
"08/02/2010","88","PM2.5","Newnan","13-077-0002","AQS"
"08/03/2010","115","Ozone","Kennesaw","13-067-0003","AQS"
"08/04/2010","150","Ozone","Kennesaw","13-067-0003","AQS"
"08/05/2010","97","Ozone","Gwinnett","13-135-0002","AQS"
"08/06/2010","71","Ozone","Gwinnett","13-135-0002","AQS"
"08/07/2010","64","PM2.5","South DeKalb","13-089-0002","AQS"
"08/08/2010","93","Ozone","Douglasville","13-097-0004","AQS"
"08/09/2010","119","Ozone","Kennesaw","13-067-0003","AQS"
"08/10/2010","122","Ozone","Kennesaw","13-067-0003","AQS"
"08/11/2010","129","Ozone","Kennesaw","13-067-0003","AQS"
"08/12/2010","101","Ozone","United Avenue","13-121-0055","AQS"
"08/13/2010","65","PM2.5","McDonough","13-151-0002","AQS"
"08/14/2010","59","PM2.5","South DeKalb","13-089-0002","AQS"
"08/15/2010","54","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"08/16/2010","52","PM2.5","Newnan","13-077-0002","AQS"
"08/17/2010","54","PM2.5","South DeKalb","13-089-0002","AQS"
"08/18/2010","55","PM2.5","South DeKalb","13-089-0002","AQS"
"08/19/2010","55","PM2.5","South DeKalb","13-089-0002","AQS"
"08/20/2010","59","PM2.5","South DeKalb","13-089-0002","AQS"
"08/21/2010","62","PM2.5","South DeKalb","13-089-0002","AQS"
"08/22/2010","61","Ozone","McDonough","13-151-0002","AQS"
"08/23/2010","87","Ozone","Douglasville","13-097-0004","AQS"
"08/24/2010","151","Ozone","United Avenue","13-121-0055","AQS"
"08/25/2010","100","Ozone","Kennesaw","13-067-0003","AQS"
"08/26/2010","86","PM2.5","United Avenue","13-121-0055","AQS"
"08/27/2010","87","Ozone","Yorkville, King Farm","13-223-0003","AQS"
"08/28/2010","57","PM2.5","Kennesaw","13-067-0003","AQS"
"08/29/2010","69","PM2.5","Doraville","13-089-2001","AQS"
"08/30/2010","68","PM2.5","McDonough","13-151-0002","AQS"
"08/31/2010","90","Ozone","Yorkville, King Farm","13-223-0003","AQS"
"09/01/2010","156","Ozone","Kennesaw","13-067-0003","AQS"
"09/02/2010","105","Ozone","Douglasville","13-097-0004","AQS"
"09/03/2010","90","Ozone","Conyers","13-247-0001","AQS"
"09/04/2010","77","Ozone","McDonough","13-151-0002","AQS"
"09/05/2010","97","Ozone","Newnan","13-077-0002","AQS"
"09/06/2010","112","Ozone","Kennesaw","13-067-0003","AQS"
"09/07/2010","115","Ozone","Kennesaw","13-067-0003","AQS"
"09/08/2010","83","PM2.5","United Avenue","13-121-0055","AQS"
"09/09/2010","70","PM2.5","McDonough","13-151-0002","AQS"
"09/10/2010","122","Ozone","United Avenue","13-121-0055","AQS"
"09/11/2010","67","PM2.5","South DeKalb","13-089-0002","AQS"
"09/12/2010","51","Ozone","McDonough","13-151-0002","AQS"
"09/13/2010","87","Ozone","Douglasville","13-097-0004","AQS"
"09/14/2010","133","Ozone","United Avenue","13-121-0055","AQS"
"09/15/2010","129","Ozone","Kennesaw","13-067-0003","AQS"
"09/16/2010","65","PM2.5","United Avenue","13-121-0055","AQS"
"09/17/2010","126","Ozone","McDonough","13-151-0002","AQS"
"09/18/2010","119","Ozone","Douglasville","13-097-0004","AQS"
"09/19/2010","93","Ozone","United Avenue","13-121-0055","AQS"
"09/20/2010","159","Ozone","McDonough","13-151-0002","AQS"
"09/21/2010","126","Ozone","Kennesaw","13-067-0003","AQS"
"09/22/2010","122","Ozone","Kennesaw","13-067-0003","AQS"
"09/23/2010","87","Ozone","Kennesaw","13-067-0003","AQS"
"09/24/2010","61","PM2.5","South DeKalb","13-089-0002","AQS"
"09/25/2010","62","PM2.5","South DeKalb","13-089-0002","AQS"
"09/26/2010","66","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"09/27/2010","39","PM2.5","South DeKalb","13-089-0002","AQS"
"09/28/2010","57","PM2.5","South DeKalb","13-089-0002","AQS"
"09/29/2010","61","PM2.5","South DeKalb","13-089-0002","AQS"
"09/30/2010","50","Ozone","Yorkville, King Farm","13-223-0003","AQS"
"10/01/2010","80","Ozone","Georgia Station","13-231-9991","AQS"
"10/02/2010","64","Ozone","United Avenue","13-121-0055","AQS"
"10/03/2010","51","PM2.5","South DeKalb","13-089-0002","AQS"
"10/04/2010","37","PM2.5","South DeKalb","13-089-0002","AQS"
"10/05/2010","52","PM2.5","South DeKalb","13-089-0002","AQS"
"10/06/2010","52","PM2.5","South DeKalb","13-089-0002","AQS"
"10/07/2010","64","Ozone","Dawsonville","13-085-0001","AQS"
"10/08/2010","90","Ozone","United Avenue","13-121-0055","AQS"
"10/09/2010","101","Ozone","Conyers","13-247-0001","AQS"
"10/10/2010","105","Ozone","Conyers","13-247-0001","AQS"
"10/11/2010","84","Ozone","Georgia Station","13-231-9991","AQS"
"10/12/2010","70","PM2.5","Kennesaw","13-067-0003","AQS"
"10/13/2010","65","PM2.5","McDonough","13-151-0002","AQS"
"10/14/2010","51","PM2.5","Fire Station #8","13-121-0039","AQS"
"10/15/2010","54","Ozone","Georgia Station","13-231-9991","AQS"
"10/16/2010","54","Ozone","Georgia Station","13-231-9991","AQS"
"10/17/2010","67","Ozone","Georgia Station","13-231-9991","AQS"
"10/18/2010","65","PM2.5","E. Rivers School","13-121-0032","AQS"
"10/19/2010","105","Ozone","Georgia Station","13-231-9991","AQS"
"10/20/2010","71","PM2.5","McDonough","13-151-0002","AQS"
"10/21/2010","64","Ozone","Georgia Station","13-231-9991","AQS"
"10/22/2010","52","PM2.5","McDonough","13-151-0002","AQS"
"10/23/2010","74","Ozone","Georgia Station","13-231-9991","AQS"
"10/24/2010","53","PM2.5","Newnan","13-077-0002","AQS"
"10/25/2010","44","PM2.5","South DeKalb","13-089-0002","AQS"
"10/26/2010","37","PM2.5","Fire Station #8","13-121-0039","AQS"
"10/27/2010","36","PM2.5","Gwinnett","13-135-0002","AQS"
"10/28/2010","44","PM2.5","Kennesaw","13-067-0003","AQS"
"10/29/2010","39","PM2.5","Forest Park","13-063-0091","AQS"
"10/30/2010","58","PM2.5","E. Rivers School","13-121-0032","AQS"
"10/31/2010","66","PM2.5","United Avenue","13-121-0055","AQS"
"11/01/2010","72","PM2.5","Forest Park","13-063-0091","AQS"
"11/02/2010","55","PM2.5","Newnan","13-077-0002","AQS"
"11/03/2010","51","PM2.5","Doraville","13-089-2001","AQS"
"11/04/2010","78","PM2.5","Fire Station #8","13-121-0039","AQS"
"11/05/2010","41","PM2.5","E. Rivers School","13-121-0032","AQS"
"11/06/2010","56","PM2.5","E. Rivers School","13-121-0032","AQS"
"11/07/2010","59","PM2.5","E. Rivers School","13-121-0032","AQS"
"11/08/2010","54","PM2.5","E. Rivers School","13-121-0032","AQS"
"11/09/2010","53","PM2.5","Kennesaw","13-067-0003","AQS"
"11/10/2010","76","PM2.5","Forest Park","13-063-0091","AQS"
"11/11/2010","71","PM2.5","United Avenue","13-121-0055","AQS"
"11/12/2010","65","PM2.5","E. Rivers School","13-121-0032","AQS"
"11/13/2010","69","PM2.5","E. Rivers School","13-121-0032","AQS"
"11/14/2010","70","PM2.5","Kennesaw","13-067-0003","AQS"
"11/15/2010","62","PM2.5","Kennesaw","13-067-0003","AQS"
"11/16/2010","42","PM2.5","Gwinnett","13-135-0002","AQS"
"11/17/2010","43","PM2.5","South DeKalb","13-089-0002","AQS"
"11/18/2010","61","PM2.5","South DeKalb","13-089-0002","AQS"
"11/19/2010","70","PM2.5","Fire Station #8","13-121-0039","AQS"
"11/20/2010","71","PM2.5","E. Rivers School","13-121-0032","AQS"
"11/21/2010","69","PM2.5","E. Rivers School","13-121-0032","AQS"
"11/22/2010","55","PM2.5","MACLAND AQUATIC CENTER","13-067-0004","AQS"
"11/23/2010","55","PM2.5","Gwinnett","13-135-0002","AQS"
"11/24/2010","36","PM2.5","Kennesaw","13-067-0003","AQS"
"11/25/2010","89","PM2.5","South DeKalb","13-089-0002","AQS"
"11/26/2010","30","Ozone","Georgia Station","13-231-9991","AQS"
"11/27/2010","57","PM2.5","E. Rivers School","13-121-0032","AQS"
"11/28/2010","56","PM2.5","E. Rivers School","13-121-0032","AQS"
"11/29/2010","51","PM2.5","Doraville","13-089-2001","AQS"
"11/30/2010","31","Ozone","Georgia Station","13-231-9991","AQS"
"12/01/2010","43","PM2.5","Fire Station #8","13-121-0039","AQS"
"12/02/2010","51","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/03/2010","82","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/04/2010","70","PM2.5","Gwinnett","13-135-0002","AQS"
"12/05/2010","44","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/06/2010","35","Ozone","Georgia Station","13-231-9991","AQS"
"12/07/2010","141","PM2.5","Kennesaw","13-067-0003","AQS"
"12/08/2010","57","PM2.5","South DeKalb","13-089-0002","AQS"
"12/09/2010","65","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/10/2010","79","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/11/2010","64","PM2.5","Kennesaw","13-067-0003","AQS"
"12/12/2010","44","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/13/2010","33","PM2.5","Forest Park","13-063-0091","AQS"
"12/14/2010","38","NO2","South DeKalb","13-089-0002","AQS"
"12/15/2010","33","PM2.5","United Avenue","13-121-0055","AQS"
"12/16/2010","54","PM2.5","Doraville","13-089-2001","AQS"
"12/17/2010","47","PM2.5","Doraville","13-089-2001","AQS"
"12/18/2010","75","PM2.5","Doraville","13-089-2001","AQS"
"12/19/2010","63","PM2.5","Forest Park","13-063-0091","AQS"
"12/20/2010","63","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/21/2010","62","PM2.5","Doraville","13-089-2001","AQS"
"12/22/2010","55","PM2.5","United Avenue","13-121-0055","AQS"
"12/23/2010","51","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/24/2010","76","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/25/2010","108","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/26/2010","47","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/27/2010","35","Ozone","Georgia Station","13-231-9991","AQS"
"12/28/2010","54","PM2.5","Gwinnett","13-135-0002","AQS"
"12/29/2010","62","PM2.5","E. Rivers School","13-121-0032","AQS"
"12/30/2010","58","PM2.5","South DeKalb","13-089-0002","AQS"
"12/31/2010","63","PM2.5","Gwinnett","13-135-0002","AQS"
"01/01/2011","54","PM2.5","Doraville","13-089-2001","AQS"
"01/02/2011","28","Ozone","South DeKalb","13-089-0002","AQS"
"01/03/2011","52","PM2.5","South DeKalb","13-089-0002","AQS"
"01/04/2011","61","PM2.5","Kennesaw","13-067-0003","AQS"
"01/05/2011","60","PM2.5","Gwinnett","13-135-0002","AQS"
"01/06/2011","54","PM2.5","MACLAND AQUATIC CENTER","13-067-0004","AQS"
"01/07/2011","41","Ozone","Georgia Station","13-231-9991","AQS"
"01/08/2011","38","Ozone","Georgia Station","13-231-9991","AQS"
"01/09/2011","49","PM2.5","South DeKalb","13-089-0002","AQS"
"01/10/2011","49","PM2.5","South DeKalb","13-089-0002","AQS"
"01/11/2011","53","PM2.5","South DeKalb","13-089-0002","AQS"
"01/12/2011","60","PM2.5","South DeKalb","13-089-0002","AQS"
"01/13/2011","58","PM2.5","South DeKalb","13-089-0002","AQS"
"01/14/2011","65","PM2.5","South DeKalb","13-089-0002","AQS"
"01/15/2011","64","PM2.5","South DeKalb","13-089-0002","AQS"
"01/16/2011","61","PM2.5","South DeKalb","13-089-0002","AQS"
"01/17/2011","71","PM2.5","South DeKalb","13-089-0002","AQS"
"01/18/2011","72","PM2.5","South DeKalb","13-089-0002","AQS"
"01/19/2011","54","PM2.5","South DeKalb","13-089-0002","AQS"
"01/20/2011","60","PM2.5","South DeKalb","13-089-0002","AQS"
"01/21/2011","37","Ozone","Georgia Station","13-231-9991","AQS"
"01/22/2011","48","PM2.5","South DeKalb","13-089-0002","AQS"
"01/23/2011","56","PM2.5","South DeKalb","13-089-0002","AQS"
"01/24/2011","65","PM2.5","South DeKalb","13-089-0002","AQS"
"01/25/2011","62","PM2.5","South DeKalb","13-089-0002","AQS"
"01/26/2011","41","PM2.5","South DeKalb","13-089-0002","AQS"
"01/27/2011","58","PM2.5","South DeKalb","13-089-0002","AQS"
"01/28/2011","53","PM2.5","South DeKalb","13-089-0002","AQS"
"01/29/2011","58","PM2.5","South DeKalb","13-089-0002","AQS"
"01/30/2011","62","PM2.5","Gwinnett","13-135-0002","AQS"
"01/31/2011","66","PM2.5","Gwinnett","13-135-0002","AQS"
"02/01/2011","78","PM2.5","South DeKalb","13-089-0002","AQS"
"02/02/2011","32","PM2.5","South DeKalb","13-089-0002","AQS"
"02/03/2011","42","PM2.5","United Avenue","13-121-0055","AQS"
"02/04/2011","24","Ozone","Georgia Station","13-231-9991","AQS"
"02/05/2011","29","Ozone","Georgia Station","13-231-9991","AQS"
"02/06/2011","49","PM2.5","South DeKalb","13-089-0002","AQS"
"02/07/2011","66","PM2.5","South DeKalb","13-089-0002","AQS"
"02/08/2011","55","PM2.5","South DeKalb","13-089-0002","AQS"
"02/09/2011","52","PM2.5","South DeKalb","13-089-0002","AQS"
"02/10/2011","52","PM2.5","South DeKalb","13-089-0002","AQS"
"02/11/2011","59","PM2.5","South DeKalb","13-089-0002","AQS"
"02/12/2011","43","PM2.5","South DeKalb","13-089-0002","AQS"
"02/13/2011","52","PM2.5","South DeKalb","13-089-0002","AQS"
"02/14/2011","67","Ozone","Georgia Station","13-231-9991","AQS"
"02/15/2011","85","PM2.5","McDonough","13-151-0002","AQS"
"02/16/2011","69","PM2.5","South DeKalb","13-089-0002","AQS"
"02/17/2011","83","PM2.5","South DeKalb","13-089-0002","AQS"
"02/18/2011","83","PM2.5","Newnan","13-077-0002","AQS"
"02/19/2011","77","PM2.5","South DeKalb","13-089-0002","AQS"
"02/20/2011","65","PM2.5","Newnan","13-077-0002","AQS"
"02/21/2011","64","PM2.5","United Avenue","13-121-0055","AQS"
"02/22/2011","53","PM2.5","Newnan","13-077-0002","AQS"
"02/23/2011","87","PM2.5","McDonough","13-151-0002","AQS"
"02/24/2011","99","PM2.5","McDonough","13-151-0002","AQS"
"02/25/2011","49","PM2.5","McDonough","13-151-0002","AQS"
"02/26/2011","56","PM2.5","South DeKalb","13-089-0002","AQS"
"02/27/2011","60","PM2.5","Gwinnett","13-135-0002","AQS"
"02/28/2011","59","PM2.5","United Avenue","13-121-0055","AQS"
"03/01/2011","47","PM2.5","Kennesaw","13-067-0003","AQS"
"03/02/2011","53","PM2.5","South DeKalb","13-089-0002","AQS"
"03/03/2011","71","Ozone","Georgia Station","13-231-9991","AQS"
"03/04/2011","60","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"03/05/2011","51","PM2.5","E. Rivers School","13-121-0032","AQS"
"03/06/2011","59","PM2.5","Fire Station #8","13-121-0039","AQS"
"03/07/2011","51","PM2.5","Doraville","13-089-2001","AQS"
"03/08/2011","55","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"03/09/2011","55","PM2.5","Gwinnett","13-135-0002","AQS"
"03/10/2011","46","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"03/11/2011","59","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"03/12/2011","74","Ozone","Dawsonville","13-085-0001","AQS"
"03/13/2011","64","Ozone","Conyers","13-247-0001","AQS"
"03/14/2011","63","PM2.5","South DeKalb","13-089-0002","AQS"
"03/15/2011","58","PM2.5","E. Rivers School","13-121-0032","AQS"
"03/16/2011","52","PM2.5","Forest Park","13-063-0091","AQS"
"03/17/2011","56","PM2.5","South DeKalb","13-089-0002","AQS"
"03/18/2011","86","PM2.5","McDonough","13-151-0002","AQS"
"03/19/2011","79","PM2.5","McDonough","13-151-0002","AQS"
"03/20/2011","67","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"03/21/2011","71","Ozone","Yorkville, King Farm","13-223-0003","AQS"
"03/22/2011","76","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"03/23/2011","65","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"03/24/2011","50","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"03/25/2011","52","PM2.5","Forest Park","13-063-0091","AQS"
"03/26/2011","73","PM2.5","Newnan","13-077-0002","AQS"
"03/27/2011","54","PM2.5","Doraville","13-089-2001","AQS"
"03/28/2011","38","PM2.5","Doraville","13-089-2001","AQS"
"03/29/2011","60","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"03/30/2011","52","PM2.5","Doraville","13-089-2001","AQS"
"03/31/2011","58","PM2.5","Yorkville, King Farm","13-223-0003","AQS"
"04/01/2011","62","PM2.5","E. Rivers School","13-121-0032","AQS"
